Epoch,Disc LR,D per G,Disc Loss,Real Guess,Real Quant,Fake Guess,Fake Quant,Phase
1464,4e-05,1,0.3351220488548279,0.8441383838653564,0.8192145228385925,0.1526854038238525,0.2106878459453582,2
1465,4e-05,1,0.3618548214435577,0.8364163041114807,0.7899579405784607,0.1674200445413589,0.2251357138156891,2
1466,4e-05,1,0.336936891078949,0.8421157598495483,0.7974885702133179,0.1521903276443481,0.1989156305789947,2
1467,4e-05,1,0.3542376458644867,0.840330183506012,0.8189164400100708,0.1649613231420517,0.2376056462526321,2
1468,4e-05,1,0.3481287956237793,0.838081955909729,0.8001065850257874,0.1575907915830612,0.2004517614841461,2
1469,4e-05,1,0.352213978767395,0.831434428691864,0.7878062725067139,0.1543174088001251,0.2056849747896194,2
1470,4e-05,1,0.3413962125778198,0.8417102098464966,0.8118788599967957,0.1555559039115905,0.2071231007575988,2
1471,4e-05,1,0.3471409380435943,0.8437693119049072,0.8168607950210571,0.1624420285224914,0.2130560874938964,2
1472,4e-05,1,1.3777180767059327,0.4897289967536926,0.2621615827083587,0.4839885958035786,0.5896530747413635,3
1473,4e-05,1,1.1061308391888935,0.5471293274561564,0.1938940286636352,0.3915776801109314,0.4938764870166778,3
1474,4e-05,1,0.8047067499160767,0.6299031710624695,0.3162979483604431,0.2887353565295537,0.3631706535816192,3
1475,4e-05,1,0.644302655061086,0.6798407562573751,0.6742094159126282,0.2263847275575002,0.2097989916801452,3
1476,4e-05,1,0.4744570020834605,0.7392097226778667,0.7300441861152649,0.1579822595914204,0.1926506161689758,3
1477,4e-05,1,0.3858556997776031,0.7772465380032857,0.7539989352226257,0.1251672604680061,0.1867956966161728,3
1478,4e-05,1,0.3437057215234507,0.7968454658985138,0.7835093140602112,0.1099973440818164,0.1070445999503135,3
1479,4e-05,1,0.3233213608081524,0.8066719632882339,0.7814806699752808,0.1027677305615865,0.0996179580688476,3
1480,4e-05,1,0.3267928659915924,0.8082115054130554,0.7870399951934814,0.1076183319091796,0.1092151179909706,3
1481,4e-05,1,0.3169670132073489,0.8091798587278887,0.7860553860664368,0.0998635840686884,0.0949508845806121,3
1482,4e-05,1,0.3282078972884586,0.7993332573345729,0.7850050330162048,0.0987229091780526,0.1032727360725402,3
1483,4e-05,1,0.3112441301345825,0.8164769411087036,0.7870299816131592,0.1028099358081817,0.1144930720329284,3
1484,4e-05,1,0.3061642646789551,0.8179168701171875,0.7846319675445557,0.0998282730579376,0.103821076452732,3
1485,4e-05,1,0.3146172016859054,0.8086724579334259,0.7823933362960815,0.0971954576671123,0.101131722331047,3
1486,4e-05,1,0.3134548962116241,0.8117101192474365,0.7867076396942139,0.0995340496301651,0.107024148106575,3
1487,4e-05,1,0.3165504137674967,0.8124959071477255,0.7851442694664001,0.1031668211023012,0.1364320665597915,3
1488,4e-05,1,0.3221682608127594,0.8086225688457489,0.781419038772583,0.1039253585040569,0.1118535175919532,3
1489,4e-05,1,0.3132312893867492,0.8189172744750977,0.7835249900817871,0.1072592586278915,0.1259981095790863,3
1490,4e-05,1,0.3062553902467091,0.8154615163803101,0.7838174104690552,0.0971799244483311,0.0950358286499977,3
1491,4e-05,1,0.3179945573210716,0.8080610781908035,0.7801859974861145,0.0994648449122905,0.0978044718503952,3
1492,4e-05,1,0.3143830299377441,0.8119581937789917,0.781658947467804,0.1006442308425903,0.1093260571360588,3
1493,4e-05,1,0.3165617088476817,0.8080679972966512,0.7848294377326965,0.09824733932813,0.094252735376358,3
1494,4e-05,1,0.3067071288824081,0.8167809545993805,0.7860071063041687,0.09905556589365,0.1032356470823288,3
1495,4e-05,1,0.3059836328029632,0.8162369132041931,0.7857886552810669,0.0978125929832458,0.1077600419521331,3
1496,4e-05,1,0.3154110908508301,0.8096725940704346,0.7864577770233154,0.099032238125801,0.1037807092070579,3
1497,4e-05,1,0.3209985792636871,0.8110140562057495,0.785824716091156,0.1055342704057693,0.1007560417056083,3
1498,4e-05,1,0.3089265823364258,0.813853919506073,0.7830314636230469,0.0978019088506698,0.1114997938275337,3
1499,4e-05,1,0.3100184102853139,0.8147734800974528,0.787567138671875,0.0998108635346094,0.1126522049307823,3
1500,4e-05,1,0.3104405403137207,0.8140984773635864,0.7814748287200928,0.0994653180241584,0.1039240658283233,3
1501,4e-05,1,0.3102998733520508,0.8155748844146729,0.7838248610496521,0.1009690836071968,0.117263488471508,3
1502,4e-05,1,0.3100712746381759,0.8133580982685089,0.7923647165298462,0.0983062461018562,0.1231782212853431,3
1503,4e-05,1,0.3019739091396332,0.8198410868644714,0.782882809638977,0.0981699377298355,0.1204364597797393,3
1504,4e-05,1,0.3085273206233978,0.811539888381958,0.7865527272224426,0.0948961228132247,0.0972737744450569,3
1505,4e-05,1,0.3115158826112747,0.8080838918685913,0.7849247455596924,0.0937332026660442,0.0967409089207649,3
1506,4e-05,1,0.2966144382953644,0.8187885284423828,0.7883499264717102,0.0921580940485,0.0988791659474372,3
1507,4e-05,1,0.3118991553783417,0.8126347263654073,0.7948288321495056,0.099138801296552,0.0989303588867187,3
1508,4e-05,1,0.3008179664611816,0.8163249492645264,0.781751275062561,0.0932379215955734,0.102779820561409,3
1509,4e-05,1,0.3020003736019134,0.816841185092926,0.7831843495368958,0.094881847500801,0.1042296066880226,3
1510,4e-05,1,0.3080389201641083,0.8208943605422974,0.7868972420692444,0.1047731041908264,0.1160320043563842,3
1511,4e-05,1,0.2960640788078308,0.8199332356452942,0.788814127445221,0.0929264649748802,0.1020280867815017,3
1512,4e-05,1,0.3051507771015167,0.8186072111129761,0.7893235087394714,0.0996753722429275,0.1096355244517326,3
1513,4e-05,1,0.3210659027099609,0.8136476874351501,0.7842245697975159,0.1084895282983779,0.1258130371570587,3
1514,4e-05,1,0.3065953552722931,0.8172177076339722,0.7859395742416382,0.0994464457035064,0.1040315255522728,3
1515,4e-05,1,0.319279670715332,0.8118804693222046,0.7868186235427856,0.1049515902996063,0.1092728152871131,3
1516,4e-05,1,0.3013247847557068,0.8185802698135376,0.7817613482475281,0.0961943715810775,0.1032090038061142,3
1517,4e-05,1,0.3000543415546417,0.817324161529541,0.7904866933822632,0.0936546325683593,0.1025111228227615,3
1518,4e-05,1,0.3095704913139343,0.8151493072509766,0.7891445159912109,0.0998433977365493,0.107133075594902,3
1519,4e-05,1,0.3110522925853729,0.8169527053833008,0.7863826155662537,0.103160411119461,0.1171199679374694,3
1520,4e-05,1,0.3141413927078247,0.8204399347305298,0.7921136021614075,0.1097267195582389,0.1251695454120636,3
1521,4e-05,1,0.289326936006546,0.8210830092430115,0.7813788056373596,0.0880734771490097,0.1027019545435905,3
1522,4e-05,1,0.3094050486882527,0.8136897484461466,0.7811116576194763,0.0980502540866534,0.1036923378705978,3
1523,4e-05,1,0.3087977766990661,0.8146849274635315,0.7838551998138428,0.098634086549282,0.101916380226612,3
1524,4e-05,1,0.3133349120616913,0.8132855296134949,0.788769006729126,0.101170465350151,0.1022891253232956,3
1525,4e-05,1,0.302585244178772,0.8171631097793579,0.7927998900413513,0.0957674533128738,0.1004115715622901,3
1526,4e-05,1,0.3139427006244659,0.8124709129333496,0.788439154624939,0.1008159518241882,0.1013915389776229,3
1527,4e-05,1,0.3017042875289917,0.8182846307754517,0.7905980944633484,0.0962108969688415,0.0977414324879646,3
1528,4e-05,1,0.3110717236995697,0.8154866695404053,0.7870510220527649,0.1015655249357223,0.1003576293587684,3
1529,4e-05,1,0.3087567090988159,0.8164036273956299,0.7892493605613708,0.1004946753382682,0.1053888872265815,3
1530,4e-05,1,0.3106230497360229,0.8135374784469604,0.792338490486145,0.0990087687969207,0.0987181365489959,3
1531,4e-05,1,0.3040408492088318,0.8141865730285645,0.7865244150161743,0.0937817469239234,0.0954026654362678,3
1532,4e-05,1,0.3115735054016113,0.8174656629562378,0.7852608561515808,0.1041901856660842,0.1172371804714202,3
1533,4e-05,1,0.3204315900802612,0.8111550807952881,0.782994270324707,0.1051825731992721,0.1145917922258377,3
1534,4e-05,1,0.3082216382026672,0.8191515207290649,0.7856506705284119,0.1030323058366775,0.1168937608599662,3
1535,4e-05,1,0.303978830575943,0.8150967955589294,0.7800015211105347,0.0947375744581222,0.098441258072853,3
1536,4e-05,1,0.3066869974136352,0.8193438053131104,0.7828198075294495,0.101865530014038,0.1015860214829444,3
1537,4e-05,1,0.3024550676345825,0.8191434144973755,0.7883540391921997,0.0978360474109649,0.1064459010958671,3
1538,4e-05,1,0.3127996921539306,0.8146350383758545,0.7806850671768188,0.1021790653467178,0.1045275852084159,3
1539,4e-05,1,0.311057835817337,0.8112527132034302,0.789883017539978,0.096864029765129,0.09870445728302,3
1540,4e-05,1,0.3039751350879669,0.8157139420509338,0.7880923748016357,0.095407661050558,0.0938343405723571,3
1541,4e-05,1,0.3052248358726501,0.815671443939209,0.7813838720321655,0.0965017974376678,0.1051035076379776,3
1542,4e-05,1,0.3175768852233886,0.8238252401351929,0.7812533378601074,0.1164258271455764,0.1527795940637588,3
1543,4e-05,1,0.3128607869148254,0.8222319483757019,0.7873823642730713,0.1105287075042724,0.1400957852602005,3
1544,4e-05,1,0.3155665099620819,0.8137912154197693,0.78826504945755,0.103651262819767,0.1185579374432563,3
1545,4e-05,1,0.3030858039855957,0.8141821622848511,0.7842373251914978,0.0929109305143356,0.100243754684925,3
1546,4e-05,1,0.3575857877731323,0.8216968774795532,0.7885511517524719,0.1488799303770065,0.2095284312963485,3
1547,4e-05,1,0.3221612572669983,0.8141729235649109,0.7863933444023132,0.1100400164723396,0.1253577023744583,3
1548,4e-05,1,0.3238188028335571,0.8184034824371338,0.7911443710327148,0.1161067634820938,0.1255712956190109,3
1549,4e-05,1,0.2984582185745239,0.8194261789321899,0.7857150435447693,0.0945355519652366,0.0977498739957809,3
1550,4e-05,1,0.301136314868927,0.8209576606750488,0.7872456312179565,0.0986418202519416,0.1030201017856597,3
1551,4e-05,1,0.2950595319271087,0.8181602954864502,0.7807520627975464,0.0900471806526184,0.096568614244461,3
1552,4e-05,1,0.3010213375091553,0.8188774585723877,0.7881181240081787,0.0962482169270515,0.0933598205447197,3
1553,4e-05,1,0.3088400065898895,0.8155231773853302,0.7871668338775635,0.0995600894093513,0.1135183274745941,3
1554,4e-05,1,0.3089954257011413,0.8128610253334045,0.7871508598327637,0.0967900454998016,0.0965622067451477,3
1555,4e-05,1,0.2948526740074157,0.8207556009292603,0.7850608229637146,0.0927369073033332,0.0934643372893333,3
1556,4e-05,1,0.3025329262018204,0.8171159327030182,0.7812961935997009,0.0956639759242534,0.0969197303056716,3
1557,4e-05,1,0.3173938393592834,0.8198674321174622,0.7892928123474121,0.1119979843497276,0.1407696008682251,3
1558,4e-05,1,0.3003937900066376,0.8182857632637024,0.7894952893257141,0.0950269699096679,0.0983123555779457,3
1559,4e-05,1,0.3020977973937988,0.8186081051826477,0.7874688506126404,0.0969234630465507,0.0946428924798965,3
1560,4e-05,1,0.2951195538043976,0.8224382400512695,0.7870320677757263,0.0948346555233001,0.0973054990172386,3
1561,4e-05,1,0.3066783845424652,0.8130568563938141,0.7850445508956909,0.0948475189507007,0.0966474339365959,3
1562,4e-05,1,0.3005196154117584,0.8163806200027466,0.7875583171844482,0.09302918612957,0.0997456014156341,3
1563,4e-05,1,0.338443785905838,0.8217170834541321,0.7864755392074585,0.1324521899223327,0.2009371966123581,3
1564,4e-05,1,0.3344849348068237,0.8165443539619446,0.7846697568893433,0.1234932392835617,0.1565592139959335,3
1565,4e-05,1,0.3019617795944214,0.8209731578826904,0.791663646697998,0.0994025766849517,0.1027685180306434,3
1566,4e-05,1,0.3045662939548492,0.8178706169128418,0.7848247289657593,0.098337672650814,0.100435733795166,3
1567,4e-05,1,0.307058721780777,0.8138360977172852,0.7823387384414673,0.09612338244915,0.0991834253072738,3
1568,4e-05,1,0.2970906496047973,0.8175952434539795,0.787503719329834,0.0912659466266632,0.0888714715838432,3
1569,4e-05,1,0.3027722239494324,0.82054603099823,0.7915397882461548,0.0996637195348739,0.0989204049110412,3
1570,4e-05,1,0.3086748123168945,0.8161493539810181,0.7868955731391907,0.1001407355070114,0.0980212017893791,3
1571,4e-05,1,0.292995274066925,0.8204940557479858,0.7902389764785767,0.0907604321837425,0.0912592336535453,3
1572,4e-05,1,0.3013069033622741,0.8132680654525757,0.7812284231185913,0.0902744904160499,0.0938693135976791,3
1573,4e-05,1,0.3032860159873962,0.8216830492019653,0.7920165061950684,0.1013713777065277,0.0995886400341987,3
1574,4e-05,1,0.3098305463790893,0.814154863357544,0.7869178056716919,0.0989781990647316,0.0935480296611785,3
1575,4e-05,1,0.3050909042358398,0.8208287954330444,0.7831354141235352,0.1020583510398864,0.1162099614739418,3
1576,4e-05,1,0.3105161488056183,0.8197147846221924,0.7879123091697693,0.1057030111551284,0.1188161969184875,3
1577,4e-05,1,0.3063895404338836,0.8140755891799927,0.7869422435760498,0.095784455537796,0.0952341705560684,3
1578,4e-05,1,0.3150076866149902,0.8205003142356873,0.7901835441589355,0.1105630844831466,0.1323119103908538,3
1579,4e-05,1,0.3055927157402038,0.8127278685569763,0.7852286696434021,0.0935630053281784,0.0959298387169838,3
1580,4e-05,1,0.3104409575462341,0.8201788067817688,0.7844052314758301,0.1061417609453201,0.1073538810014724,3
1581,4e-05,1,0.3047645092010498,0.8173863291740417,0.7831279635429382,0.0979822427034378,0.108546681702137,3
1582,4e-05,1,0.2990049719810486,0.8194193840026855,0.789384663105011,0.095022976398468,0.0987423136830329,3
1583,4e-05,1,0.2968184053897857,0.820305347442627,0.7852954268455505,0.0940215587615966,0.0981872528791427,3
1584,4e-05,1,0.3117262721061706,0.8111027479171753,0.7899723052978516,0.0973006337881088,0.0976319089531898,3
1585,4e-05,1,0.3058578670024872,0.814239501953125,0.7808623313903809,0.0954857170581817,0.1014647856354713,3
1586,4e-05,1,0.3095297068357467,0.816062867641449,0.7907382249832153,0.100745141506195,0.0920841842889785,3
1587,4e-05,1,0.2977764904499054,0.8188679814338684,0.7903608679771423,0.0933004096150398,0.0949341803789138,3
1588,4e-05,1,0.3091397881507873,0.8128358125686646,0.7839508056640625,0.0968925058841705,0.1001427322626113,3
1589,4e-05,1,0.2906674742698669,0.8233766555786133,0.794380784034729,0.0918320342898368,0.1026909127831459,3
1590,4e-05,1,0.3073909282684326,0.8131881952285767,0.7872933745384216,0.0957037135958671,0.0972730293869972,3
1591,4e-05,1,0.3044241666793823,0.817952036857605,0.7922933101654053,0.0982992872595787,0.1008358150720596,3
1592,4e-05,1,0.3208777606487274,0.8197344541549683,0.7939202189445496,0.114942729473114,0.157173290848732,3
1593,4e-05,1,0.297372043132782,0.825882613658905,0.7865691781044006,0.1006377935409545,0.1158324480056762,3
1594,4e-05,1,0.298092782497406,0.8211246728897095,0.7911679744720459,0.0960782170295715,0.0978001803159713,3
1595,4e-05,1,0.3033019602298736,0.8191903829574585,0.7887856960296631,0.0986514240503311,0.0988428369164466,3
1596,4e-05,1,0.2972935438156128,0.819288969039917,0.7891356348991394,0.093328520655632,0.1006697714328765,3
1597,4e-05,1,0.3105576038360595,0.8143614530563354,0.7840092182159424,0.0998614802956581,0.100868783891201,3
1598,4e-05,1,0.3087737262248993,0.8145115971565247,0.7906221747398376,0.0984205827116966,0.1059217676520347,3
1599,4e-05,1,0.3040488958358764,0.8220282793045044,0.7970851063728333,0.1024337708950042,0.1128851473331451,3
1600,4e-05,1,0.3064307570457458,0.8159249424934387,0.7845296859741211,0.0978710651397705,0.1014729216694831,3
1601,4e-05,1,0.3090659379959106,0.8194636106491089,0.7875662446022034,0.1041306257247924,0.1114066466689109,3
1602,4e-05,1,0.3059258162975311,0.8182199597358704,0.7903000116348267,0.0999471023678779,0.0992395356297493,3
1603,4e-05,1,0.2950388789176941,0.8180851340293884,0.7935733795166016,0.0899447947740554,0.0927223712205886,3
1604,4e-05,1,0.3047254085540771,0.816478967666626,0.7816290855407715,0.096944510936737,0.1062202528119087,3
1605,4e-05,1,0.3035204410552978,0.8171225786209106,0.7884246110916138,0.0965678691864013,0.1007852926850318,3
1606,4e-05,1,0.2909237742424011,0.820498526096344,0.7863852381706238,0.0888799726963043,0.0942068770527839,3
1607,4e-05,1,0.2983739972114563,0.8191773891448975,0.7899855971336365,0.0941842794418335,0.097542867064476,3
1608,4e-05,1,0.3067222237586975,0.8178620338439941,0.782070517539978,0.100270003080368,0.1028994992375373,3
1609,4e-05,1,0.3021095395088196,0.8186086416244507,0.7934030294418335,0.0969346985220909,0.0941901877522468,3
1610,4e-05,1,0.3073543906211853,0.8133975267410278,0.7830419540405273,0.0959034040570259,0.0975443050265312,3
1611,4e-05,1,0.3054884076118469,0.8252532482147217,0.7918807864189148,0.1072274297475814,0.1252839267253875,3
1612,4e-05,1,0.2953184247016907,0.8207242488861084,0.784972608089447,0.0931246727705001,0.0933005735278129,3
1613,4e-05,1,0.3006735444068908,0.819728434085846,0.7940475344657898,0.0968722999095916,0.0980421751737594,3
1614,4e-05,1,0.3116486966609955,0.8223216533660889,0.7937396764755249,0.1095470637083053,0.1252374798059463,3
1615,4e-05,1,0.2973197102546692,0.8240605592727661,0.7909290194511414,0.0986020490527153,0.1048622950911521,3
1616,4e-05,1,0.2970456182956695,0.8222635984420776,0.7835233807563782,0.0963845252990722,0.1052741780877113,3
1617,4e-05,1,0.3093515038490295,0.8172051310539246,0.794431746006012,0.1019112318754196,0.105675458908081,3
1618,4e-05,1,0.2990488708019256,0.816124677658081,0.7964922189712524,0.0914094597101211,0.0924095511436462,3
1619,4e-05,1,0.3024014830589294,0.8161895871162415,0.7826730012893677,0.0945225581526756,0.0976422503590583,3
1620,4e-05,1,0.2944917380809784,0.8184239864349365,0.7856313586235046,0.0898237004876136,0.093020498752594,3
1621,4e-05,1,0.3078988790512085,0.8166145086288452,0.7844251990318298,0.0999552309513092,0.1164826452732086,3
1622,4e-05,1,0.3004737794399261,0.8185335397720337,0.7938854098320007,0.0953732579946518,0.097747690975666,3
1623,4e-05,1,0.3100526332855224,0.823143482208252,0.7944234609603882,0.1090151518583297,0.1380002498626709,3
1624,4e-05,1,0.2975436449050903,0.8197602033615112,0.7893704175949097,0.0940763503313064,0.1041040793061256,3
1625,4e-05,1,0.2960864156484604,0.8208750784397125,0.7841581702232361,0.0939756371080875,0.0930205509066581,3
1626,4e-05,1,0.2922418415546417,0.8194330930709839,0.7961266040802002,0.0888969749212265,0.0926199853420257,3
1627,4e-05,1,0.3171573579311371,0.8172221183776855,0.7931384444236755,0.1089039854705333,0.1321486085653305,3
1628,4e-05,1,0.3086960911750793,0.815574049949646,0.7969188094139099,0.0995251759886741,0.0954149663448333,3
1629,4e-05,1,0.2940185666084289,0.8203451633453369,0.7922362685203552,0.0915255174040794,0.0934740975499153,3
1630,4e-05,1,0.2981698513031006,0.8183773756027222,0.7939023375511169,0.0931136310100555,0.093331292271614,3
1631,4e-05,1,0.3116712272167206,0.8157936930656433,0.7843607068061829,0.1024418920278549,0.1131340861320495,3
1632,4e-05,1,0.3035600781440735,0.818245530128479,0.7888609170913696,0.0978434830904007,0.094894602894783,3
1633,4e-05,1,0.2981812357902527,0.8203868269920349,0.7905734777450562,0.0953452289104461,0.0961951836943626,3
1634,4e-05,1,0.2888514995574951,0.8247426748275757,0.7900795340538025,0.0916882753372192,0.091276578605175,3
1635,4e-05,1,0.3336747884750366,0.8212775588035583,0.789541482925415,0.1278384625911712,0.1959110051393509,3
1636,4e-05,1,0.2921542227268219,0.8217602074146271,0.795161783695221,0.0913914777338504,0.0920031070709228,3
1637,4e-05,1,0.3033276200294494,0.8219332695007324,0.7930260896682739,0.1016823500394821,0.1075143590569496,3
1638,4e-05,1,0.3061918318271637,0.8201332092285156,0.7945042848587036,0.1022856086492538,0.1194548681378364,3
1639,4e-05,1,0.3022188246250152,0.8147016167640686,0.7867425680160522,0.0927030444145202,0.1002746149897575,3
1640,4e-05,1,0.2933401465415954,0.8251475095748901,0.7896384000778198,0.0961998477578163,0.1044703274965286,3
1641,4e-05,1,0.3022515475749969,0.8163101673126221,0.7938976883888245,0.0945205092430114,0.0943772941827774,3
1642,4e-05,1,0.2915670871734619,0.823662519454956,0.7984223365783691,0.0929635912179946,0.0994052961468696,3
1643,4e-05,1,0.3036174178123474,0.8164075613021851,0.7931893467903137,0.0958642736077308,0.0969908311963081,3
1644,4e-05,1,0.2933880984783172,0.821226954460144,0.7875343561172485,0.0919286608695983,0.0918720811605453,3
1645,4e-05,1,0.3122839331626892,0.8168419003486633,0.796457052230835,0.1041427701711654,0.1012937426567077,3
1646,4e-05,1,0.302689641714096,0.8203233480453491,0.7900027632713318,0.0993449687957763,0.0969158411026001,3
1647,4e-05,1,0.283640444278717,0.8267123103141785,0.7890211939811707,0.0891180112957954,0.099295824766159,3
1648,4e-05,1,0.2975500524044037,0.8218183517456055,0.7913669347763062,0.0963508784770965,0.0947072058916091,3
1649,4e-05,1,0.2920724153518677,0.8203108310699463,0.7857604622840881,0.0897177010774612,0.0931330472230911,3
1650,4e-05,1,0.2970998287200928,0.8228123188018799,0.7876571416854858,0.0970360785722732,0.0985646247863769,3
1651,4e-05,1,0.2988258600234985,0.8225427865982056,0.7977378964424133,0.0982979089021682,0.1070364862680435,3
1652,4e-05,1,0.290254533290863,0.8221898078918457,0.8058979511260986,0.0901454538106918,0.0913895443081855,3
1653,4e-05,1,0.3029736876487732,0.8178433179855347,0.7942972779273987,0.0968703776597976,0.0978373438119888,3
1654,4e-05,1,0.302311897277832,0.8197932243347168,0.7949646711349487,0.0984220430254936,0.0994246825575828,3
1655,4e-05,1,0.2918616533279419,0.8202364444732666,0.7985271215438843,0.0894431844353675,0.0911535024642944,3
1656,4e-05,1,0.2994543015956878,0.8194805979728699,0.7960221171379089,0.095497079193592,0.0982600152492523,3
1657,4e-05,1,0.3044131994247436,0.8172883987426758,0.7920854091644287,0.0975571870803833,0.1007055342197418,3
1658,4e-05,1,0.3110071122646332,0.8151415586471558,0.786359965801239,0.1011270880699157,0.1020866632461547,3
1659,4e-05,1,0.298380047082901,0.821801483631134,0.7921860814094543,0.097082071006298,0.104904718697071,3
1660,4e-05,1,0.3042623400688171,0.8178721070289612,0.7959771156311035,0.0980651974678039,0.1010282039642334,3
1661,4e-05,1,0.3024185299873352,0.8174075484275818,0.7952612638473511,0.095887117087841,0.1010476648807525,3
1662,4e-05,1,0.2972045242786407,0.8203679919242859,0.7898635268211365,0.0944404602050781,0.098256416618824,3
1663,4e-05,1,0.3011492192745209,0.8176895380020142,0.7949936389923096,0.0950509905815124,0.0928794592618942,3
1664,4e-05,1,0.305611789226532,0.8170980215072632,0.7944421172142029,0.0984281748533248,0.1001981720328331,3
1665,4e-05,1,0.2996755838394165,0.8195676207542419,0.7961050271987915,0.0957932472229003,0.0958442389965057,3
1666,4e-05,1,0.3059183061122894,0.8182523846626282,0.797485888004303,0.0999760180711746,0.1019958555698394,3
1667,4e-05,1,0.290445864200592,0.8209710717201233,0.7934500575065613,0.0889691263437271,0.0921873375773429,3
1668,4e-05,1,0.2980306148529053,0.8196419477462769,0.7883540987968445,0.0943867415189743,0.0982557609677314,3
1669,4e-05,1,0.3035657703876495,0.8154794573783875,0.7889154553413391,0.0947885364294052,0.096748448908329,3
1670,4e-05,1,0.290201336145401,0.8195385336875916,0.7940275073051453,0.0871534198522567,0.0935459658503532,3
1671,4e-05,1,0.285619169473648,0.8228085041046143,0.7904835343360901,0.0866054892539978,0.0916324332356453,3
1672,4e-05,1,0.3000348806381225,0.8225703239440918,0.7864185571670532,0.0994175747036933,0.0972337946295738,3
1673,4e-05,1,0.3013597130775451,0.8207144737243652,0.7924887537956238,0.0985761135816574,0.1138971894979476,3
1674,4e-05,1,0.2993731200695038,0.8202071189880371,0.7970520853996277,0.0962249040603637,0.0960216522216796,3
1675,4e-05,1,0.2916436493396759,0.8225857019424438,0.7953700423240662,0.0918457806110382,0.0971393436193466,3
1676,4e-05,1,0.3031246364116668,0.8214367628097534,0.7991443276405334,0.1009568870067596,0.1045179814100265,3
1677,4e-05,1,0.2966911792755127,0.8213276267051697,0.7822323441505432,0.0950340703129768,0.1024501696228981,3
1678,4e-05,1,0.2939349412918091,0.8240926265716553,0.7922595143318176,0.0955810248851776,0.0929245427250862,3
1679,4e-05,1,0.3019227087497711,0.81743323802948,0.7800424695014954,0.0954671278595924,0.1005156487226486,3
1680,4e-05,1,0.3019158244132995,0.8175393342971802,0.7819939255714417,0.0955783128738403,0.1007537394762039,3
1681,4e-05,1,0.3061727285385132,0.8162559270858765,0.789885401725769,0.0980041474103927,0.0950857549905777,3
1682,4e-05,1,0.2988864928483963,0.8195049464702606,0.7980961799621582,0.0950057655572891,0.10114236921072,3
1683,4e-05,1,0.3079139292240143,0.8202441930770874,0.7831437587738037,0.1039515286684036,0.1109089702367782,3
1684,4e-05,1,0.2969498187303543,0.817616194486618,0.7944499254226685,0.0911378599703311,0.0913992822170257,3
1685,4e-05,1,0.2949682772159576,0.8228915929794312,0.8018279671669006,0.0951964557170867,0.0984924808144569,3
1686,4e-05,1,0.2894109189510345,0.8235853910446167,0.7892387509346008,0.0909206122159957,0.0956076085567474,3
1687,4e-05,1,0.3011485934257507,0.8179094791412354,0.79366135597229,0.0952937453985214,0.0968037992715835,3
1688,4e-05,1,0.2952538728713989,0.8240493535995483,0.7865411639213562,0.0967257320880889,0.1003866270184516,3
1689,4e-05,1,0.2898578941822052,0.8261210918426514,0.7850916385650635,0.094115987420082,0.0952285230159759,3
1690,4e-05,1,0.2963975965976715,0.8215129375457764,0.7932127714157104,0.0949725732207298,0.0921012759208679,3
1691,4e-05,1,0.2889410555362701,0.8211587071418762,0.788973331451416,0.0878056287765502,0.093185544013977,3
1692,4e-05,1,0.2993220090866089,0.8192298412322998,0.8002752661705017,0.0951004922389984,0.0950154364109039,3
1693,4e-05,1,0.2965658605098724,0.8207184076309204,0.7920395135879517,0.094248816370964,0.0989244356751442,3
1694,4e-05,1,0.3145447075366974,0.8151640892028809,0.7924174070358276,0.1043260917067527,0.108588695526123,3
1695,4e-05,1,0.2938333749771118,0.821949303150177,0.7959925532341003,0.0931305810809135,0.0927365496754646,3
1696,4e-05,1,0.2962932288646698,0.8210564851760864,0.7906313538551331,0.0943749099969863,0.0968952625989914,3
1697,4e-05,1,0.3127244114875793,0.8174479007720947,0.7885844707489014,0.105201132595539,0.1034064441919326,3
1698,4e-05,1,0.310172438621521,0.8122046589851379,0.780857264995575,0.0971235036849975,0.1095890700817108,3
1699,4e-05,1,0.306183397769928,0.8154826164245605,0.7938810586929321,0.0970796234905719,0.1005269214510917,3
1700,4e-05,1,0.3157032132148742,0.8176193237304688,0.7916818857192993,0.1080496311187744,0.1059303060173988,3
1701,4e-05,1,0.2914069294929504,0.8228771090507507,0.8002005815505981,0.0919524133205413,0.091898538172245,3
1702,4e-05,1,0.3092671632766723,0.8143892884254456,0.7838139533996582,0.0987087897956371,0.1100693792104721,3
1703,4e-05,1,0.2983545064926147,0.8212952017784119,0.7925726771354675,0.0965024232864379,0.0932687222957611,3
1704,4e-05,1,0.2968170642852783,0.8217175602912903,0.7913699746131897,0.0955773815512657,0.1132548674941062,3
1705,4e-05,1,0.2941315174102783,0.8206984400749207,0.7926546931266785,0.0920191556215286,0.1004589796066284,3
1706,4e-05,1,0.2908893525600433,0.8220678567886353,0.786567747592926,0.0905879884958267,0.0944148600101471,3
1707,4e-05,1,0.2868641316890716,0.8258286118507385,0.7936492562294006,0.0910780802369117,0.0928457677364349,3
1708,4e-05,1,0.3120884597301483,0.8133455514907837,0.7962163686752319,0.1001158505678176,0.0995139330625534,3
1709,4e-05,1,0.2981296181678772,0.8174879550933838,0.7842591404914856,0.0920904129743576,0.0979523882269859,3
1710,4e-05,1,0.2892855107784271,0.8245461583137512,0.7934171557426453,0.0918660163879394,0.0945765301585197,3
