Case,Hs,Tp,Theta,Seed,a_x,b_x,c_x,a_y,b_y,c_y
6992,3,9,50,92,-3.3795717925874222,0.0010741134175866562,0.0012905749079286004,-3.369535418457612,0.0014893563514656724,0.0012734610743524036
6993,3,9,50,93,-3.3725875823976312,0.0008236855271666101,0.0013114814241402487,-3.3404928132595084,0.0013988875805712587,0.001287431914620559
6994,3,9,50,94,-3.3647699537466997,0.0003473091000680148,0.0011698345275468177,-3.347089081365947,0.00010801797690539162,0.0011541068731895903
6995,3,9,50,95,-3.404106790629104,0.00018761866911688697,0.0008762665236453838,-3.3599606796191797,0.0012177561465097238,0.0009354795805943405
6996,3,9,50,96,-3.369788262492963,0.0012589098895559212,0.001160145175877537,-3.3860288535264944,0.0011929384322574299,0.0011883502957432772
6997,3,9,50,97,-3.3854837788975676,0.0015829648628172938,0.0013005246058244177,-3.355421472775614,0.0010620766790836763,0.0012776303905413572
6998,3,9,50,98,-3.407882773499393,0.0010396563759831735,0.0012396364574033154,-3.388323753859938,0.004278329252594289,0.0012507800057571968
6999,3,9,50,99,-3.3949878305611474,-0.0020527205666928255,0.001300883870286675,-3.371224004035743,-0.0014667172992021817,0.001262089103187757
7000,3,9,50,100,-3.3508064590833473,0.0025873016726910597,0.0012091389621815248,-3.3306365725987237,0.003004810867464786,0.0012006083341732053
7001,3,9,60,1,-3.3763523742178276,0.0008050992789225527,0.0011988492190416523,-3.3475010131530687,0.000793232984825156,0.0011554305910840329
7002,3,9,60,2,-3.370777471631332,-7.482187517441632e-05,0.0013987692049126886,-3.3460729504607563,0.0008536967108041815,0.001378988826064167
7003,3,9,60,3,-3.378268968620947,-0.00014548663845861238,0.0013177928777554123,-3.3439686405634355,0.002200306209278425,0.0012730193185438595
7004,3,9,60,4,-3.36037417893576,-0.00013140947840180805,0.0013936485873483405,-3.331359617718502,0.0007593632697694147,0.0013729772200494561
7005,3,9,60,5,-3.350073222768969,0.003820590123031703,0.0011409943074251936,-3.3480406272928667,0.003977093442446082,0.0011767814837631918
7006,3,9,60,6,-3.359446796367038,0.0021867539272812726,0.0006201876543307351,-3.3551175973917706,0.007212720510160947,0.0007253446373846366
7007,3,9,60,7,-3.385236708134112,-0.0010618560483810402,0.0011210203282783187,-3.3614043650197862,-0.001004633451299495,0.0011036328461792816
7008,3,9,60,8,-3.3802223383648555,0.0007802367541555814,0.0013253516798462516,-3.348713117080112,0.0037048782174857135,0.0012974140450548186
7009,3,9,60,9,-3.3601847251275667,0.0005286140358102941,0.0012486929640249393,-3.331355125137521,0.0038024451342130103,0.0012484187201136365
7010,3,9,60,10,-3.362880554010608,0.00032268898730106774,0.0012097281397847742,-3.3644313484645454,-0.0002603859173003867,0.0012145969842420003
7011,3,9,60,11,-3.3699262812755366,0.0011958145327701163,0.0013310827907264096,-3.3439308282874367,0.001688792313007488,0.0013218771543208599
7012,3,9,60,12,-3.3994539553590415,-0.0018402279176428877,0.0012352205185550337,-3.366854391395683,-0.0014245926834835232,0.0011763622984640718
7013,3,9,60,13,-3.3902008483905344,4.878382240124752e-05,0.0013350737127668572,-3.3675177120293176,0.0006301214904799198,0.001311230448375604
7014,3,9,60,14,-3.374645774990375,-1.2710792989560496e-05,0.0011047214395155324,-3.3488363443694142,-7.343565215205518e-06,0.0010955792206635156
7015,3,9,60,15,-3.398425491429734,-0.0017661391268175518,0.0010284428804516715,-3.376511373726859,-0.003218432085468248,0.001006250301987502
7016,3,9,60,16,-3.3898906554655297,-0.0002910028805565858,0.0013805136688662032,-3.368580159491761,0.000740969716722141,0.0013711966217248215
7017,3,9,60,17,-3.386889759610327,0.004960267547774204,0.0012012594667808758,-3.364938160827726,0.003671653647265921,0.0011835488185996932
7018,3,9,60,18,-3.3850557986820617,0.0002990256485833646,0.0010605971321020536,-3.3629686262265914,-2.852283244900969e-05,0.0010475712180489168
7019,3,9,60,19,-3.3849970755221865,0.0008194435573998559,0.001308508806764422,-3.375973757116158,0.001770940687621244,0.0012971413044588472
7020,3,9,60,20,-3.3873634648027697,0.0003688569870263624,0.0012873111964004985,-3.335885683869212,0.003212576007896941,0.0012388964505334402
7021,3,9,60,21,-3.3654986651637686,-0.0007029181805766871,0.0010998690903134345,-3.346420369528532,-0.000899536350921865,0.001076350190856337
7022,3,9,60,22,-3.388005578667066,0.0027703334891428476,0.00114103894806203,-3.3703273406045233,0.0010918993177541358,0.001186809358954586
7023,3,9,60,23,-3.347889981068138,0.0020285367731681923,0.0010626062442398946,-3.3374874562931067,0.007883732635623343,0.0010728773901955597
7024,3,9,60,24,-3.368134774050313,0.00013883796951426374,0.0014777605483271186,-3.341412235063005,0.001113079003416493,0.001491618461504789
7025,3,9,60,25,-3.384728809941907,0.004597024930688129,0.0014074354865418349,-3.368035902890422,0.0035241764512071562,0.0014014344180621956
7026,3,9,60,26,-3.383476639237737,-0.0006276898282015244,0.0011431435143961905,-3.3333309100117114,0.0025176008904512007,0.001143239507643671
7027,3,9,60,27,-3.3552993105666244,0.0007918846949074261,0.0012038825191655073,-3.3356548913599036,0.0008372273364581376,0.0011773208826865158
7028,3,9,60,28,-3.380599391033378,0.0019143670332070672,0.001189606914132835,-3.383502522460828,0.0020651184737376987,0.001196341735341229
7029,3,9,60,29,-3.361897380791453,0.00016164893965682427,0.0011745707564053908,-3.354013854543193,0.0026476954101045417,0.0011742591746158747
7030,3,9,60,30,-3.3840265823067712,0.0014106522506304132,0.0012552240234218184,-3.3594804882555263,0.0013418727443363875,0.0012458166469686987
7031,3,9,60,31,-3.3755243030945974,0.0010946632050000678,0.0012129823366457272,-3.376457440195232,0.002524545966999911,0.0012161158262388389
7032,3,9,60,32,-3.3556464516251623,-7.981528709210596e-05,0.001366554931070927,-3.348997631277546,0.002171726842641868,0.0013327274636614262
7033,3,9,60,33,-3.3925087234958076,-0.001518829941704626,0.0012240175277932982,-3.366234477077551,-0.00200386392992087,0.001202659341923413
7034,3,9,60,34,-3.386453163884042,0.001132755323446996,0.0011602165280246123,-3.3496898335768313,0.0030012228126654224,0.0011233527483470803
7035,3,9,60,35,-3.388057745872835,0.0007345632323118069,0.0013811636448508371,-3.364053927845237,0.0029347403467702288,0.0013958900259760185
7036,3,9,60,36,-3.3745168799262495,0.0008199375754498636,0.0012339705756054396,-3.3587969408086393,0.0008206366634586405,0.0012121508970223413
7037,3,9,60,37,-3.3622344661554657,0.0032791575219698423,0.00114467356343777,-3.353934941724001,0.004217092737585272,0.0011433981634399494
7038,3,9,60,38,-3.369403039006773,-0.0019648678668389118,0.0012552809172282336,-3.36094143431503,4.381690278505712e-05,0.0012497629562221862
7039,3,9,60,39,-3.3631508368614305,0.0005607048780813606,0.001359820968224259,-3.343580284334932,0.001317178492346147,0.001348812142850926
7040,3,9,60,40,-3.388988908818444,0.00024812259350244503,0.0010643832198865652,-3.3588740522309615,0.0007009111955155044,0.0010219809528525577
7041,3,9,60,41,-3.3747929005143633,3.4788391352324685e-05,0.001229416282747767,-3.349951012905924,0.0016386483532357372,0.0012304856854390479
7042,3,9,60,42,-3.391470167872818,0.0003566212177512825,0.0012176274517749202,-3.367686565094826,-0.00038986775657117194,0.0012006770452955833
7043,3,9,60,43,-3.3596957241508782,0.0010741901170742921,0.0012617870352629173,-3.368263107989257,0.0025030429881065415,0.001259147071772776
7044,3,9,60,44,-3.3982833571298614,0.000591804380460048,0.0011013188036000459,-3.3623727970284247,0.0007403185331428675,0.0011210921633800662
7045,3,9,60,45,-3.3874412671322363,-0.00035234498389238693,0.001278915851264697,-3.361103271225327,-0.00027063902844081614,0.0012563985220406537
7046,3,9,60,46,-3.4061227911223986,0.00015530196648634175,0.001364766273993595,-3.384672543767938,0.0019553191239664895,0.0013178126577203658
7047,3,9,60,47,-3.3874673092588736,-0.0003895934144508953,0.0010941426631470772,-3.367783649747363,0.001943708336920084,0.0011147193270348655
7048,3,9,60,48,-3.3910441572643872,0.0028448014758079474,0.0013518179739796404,-3.3532765665473243,0.00165652053291721,0.0013334886470912854
7049,3,9,60,49,-3.3896517620812565,-0.0007682909569337441,0.0011302144146573333,-3.382890916058047,0.002038678173448524,0.0011296471234440368
7050,3,9,60,50,-3.380186386763841,-0.0016100895731897217,0.0011164880317852859,-3.3603737141258936,0.0005353569697164266,0.001131782141913149
7051,3,9,60,51,-3.3805784136310058,0.0011267568649151588,0.0010320691898996874,-3.3696644747551705,0.0014095673360300341,0.001027316465974041
7052,3,9,60,52,-3.381298911634961,-0.00011620005118306745,0.00140493475215564,-3.3790282193426,0.0035915850020612136,0.001414073594682345
7053,3,9,60,53,-3.3743407641841974,0.0026097226402577826,0.0013684905803914259,-3.345564830931776,0.0025109820469699368,0.0013397506880942793
7054,3,9,60,54,-3.3788174834037763,0.001638008854793272,0.0011863748200259894,-3.374320685267954,0.0031908210320381264,0.001188609599857515
7055,3,9,60,55,-3.3843649065072996,0.0015331095325814394,0.001207371420832758,-3.3596459781078827,0.0045210935801563,0.0011839585348945
7056,3,9,60,56,-3.3858948937958595,0.000232632424150337,0.0011102820939759147,-3.3376191251526675,0.0013237556071009873,0.001110146643345897
7057,3,9,60,57,-3.3787161542282464,0.0015455301319540152,0.0013590647131529149,-3.363466162375462,0.003459883846628542,0.001320193452201978
7058,3,9,60,58,-3.3759633120684525,0.00023272807136017273,0.0012224781150264586,-3.3731658994491918,0.001955901387865655,0.0011929224662377785
7059,3,9,60,59,-3.3961542605133346,9.640262195390265e-05,0.0012879934054797104,-3.3702402679818952,0.0002822440154561566,0.0012701764073047757
7060,3,9,60,60,-3.3983671016822408,0.002740851309479567,0.0010783125483174684,-3.3962197611241276,0.003510131606112864,0.001133608031631374
7061,3,9,60,61,-3.3743606360989173,-0.0034387225190189003,0.0012373619431063645,-3.342758038005076,0.0020957269452006096,0.0012492614225471264
7062,3,9,60,62,-3.373912437040799,-0.0008542774726750131,0.00109616529987443,-3.349532675624562,-0.0009396656983826884,0.001092138669085874
7063,3,9,60,63,-3.403109985017294,0.00024116534665141005,0.0010653171856300184,-3.3835618762889568,0.0030611922907798255,0.0010160426705619072
7064,3,9,60,64,-3.3882173094422865,-0.0005760866119409508,0.0012367514459249846,-3.357979663504544,0.003725818064178818,0.0012363886350408256
7065,3,9,60,65,-3.3327019693196203,0.0023379634903618503,0.0012945888501259503,-3.320875340215272,0.00198975079774805,0.0012872529648892744
7066,3,9,60,66,-3.3493564227630688,0.0005469673970025001,0.0013376816518121744,-3.32257679218498,0.0012932981276477205,0.0013198580948804628
7067,3,9,60,67,-3.3974286539387313,-0.0018799160831402691,0.0011958082950940603,-3.378652585343751,0.0023605403392430177,0.0011085375738982028
7068,3,9,60,68,-3.3674358561919138,0.0006342852254149549,0.0013341756185280317,-3.3379262177668503,0.0011665335985501439,0.0013433849604765238
7069,3,9,60,69,-3.3943906804718673,-0.001418497189655647,0.0011652493096329388,-3.3654407035785003,0.00023501341048859337,0.001137590286689077
7070,3,9,60,70,-3.3707661055400826,-0.00031520675686377473,0.0013451405819260866,-3.350010179921635,0.002327963106052762,0.0013411830662780635
7071,3,9,60,71,-3.375331255155271,0.0008441081618026799,0.0011560861577660196,-3.3538191983343104,0.0007665454901426211,0.0011406707553524285
7072,3,9,60,72,-3.4075109528047944,0.0012694682213975858,0.001364725573158782,-3.3889610605670852,0.003598880195309412,0.0013923035998558253
7073,3,9,60,73,-3.355246580017573,-0.0013124475705278288,0.0014364810863043466,-3.3520954422178804,-0.0006982500945751154,0.0014342638007002473
7074,3,9,60,74,-3.3753109690323075,0.0004459324400703463,0.0013074253036785303,-3.3366346734240606,0.0006784045924494677,0.001291187692007743
7075,3,9,60,75,-3.373872461910295,0.00324583075473075,0.0012053302973311156,-3.361116499159432,0.0043532162323375,0.001192293735458685
7076,3,9,60,76,-3.3916927660688017,-0.0011249476625565685,0.0013169615174639497,-3.3791222135850805,0.001043220226094584,0.0013452586684452475
7077,3,9,60,77,-3.393973710352268,0.0011461161262641796,0.0011850208949094013,-3.3876655625331145,0.0003615200272154654,0.001190949371588282
7078,3,9,60,78,-3.3614084658073162,-0.00039655794319116153,0.001201019105973532,-3.3340407981281475,0.00041453428423151965,0.0011824798229968306
7079,3,9,60,79,-3.3374857852870377,0.0018105621172957557,0.0012330678810539431,-3.3183755926981418,0.005607442228390152,0.0012095089711743143
7080,3,9,60,80,-3.376952460771443,0.00213920229090244,0.0013847815826258303,-3.352647468049637,0.001325662775919044,0.001352564193470504
7081,3,9,60,81,-3.3719920136139745,0.0002802161170910478,0.001358196758494332,-3.3414686282791988,0.0019441452070131692,0.0013331588648195104
7082,3,9,60,82,-3.368471651782295,0.00012522950360668275,0.0012591612347598894,-3.3382209065936523,-0.00012397490001684447,0.0012503259930283356
7083,3,9,60,83,-3.3745739291524774,0.0022674814584204748,0.0010381169114814333,-3.366731484299421,0.0022363189072446303,0.0010180156956491912
